fold_type,combination,quantity,feature_mode,macro_equal_group_equal_source_BA,macro_ai_recall,macro_human_recall,macro_recording_weighted_within_experiment_BA,descriptive_mean_single_model_fold_auc,available_held_source_experiments,intended_held_source_experiments,eligible_model_count,omitted_model_count,status
human_source_holdout,R+P+F+H,50,values_plus_missing,0.6548002397886299,0.7055361551293123,0.6040643244479474,0.6424155367827903,0.6867822569142701,6,6,28,2,available
human_source_holdout,R+P+F+H,100,values_plus_missing,0.6575873739319773,0.722237236275313,0.5929375115886415,0.6426591247197552,0.7004201854253458,6,6,28,2,available
human_source_holdout,R+P+F+H,200,values_plus_missing,0.6591005124627616,0.7187903445822004,0.5994106803433229,0.6447571825971402,0.7047158384359331,6,6,28,2,available
human_source_holdout,R+P+F+H,all,values_plus_missing,0.6601123363304764,0.7208137208632565,0.5994109517976963,0.6469918573378418,0.7057280328494943,6,6,28,2,available
human_source_holdout,R+P+F+SC,25,values_plus_missing,0.6468941909047562,0.6861168694976355,0.6076715123118769,0.629814570045004,0.6922302324202451,6,6,28,2,available
human_source_holdout,R+P+F+SC,50,values_plus_missing,0.6469148302950753,0.7015018453157347,0.5923278152744159,0.6320326295952261,0.692794452205435,6,6,28,2,available
human_source_holdout,R+P+F+SC,100,values_plus_missing,0.646471423394893,0.7146414352972218,0.5783014114925642,0.6309638066143441,0.6973759573504106,6,6,28,2,available
human_source_holdout,R+P+F+SC,200,values_plus_missing,0.6410052070197659,0.7140164850068499,0.5679939290326818,0.6332593749583637,0.7021611337718905,6,6,28,2,available
human_source_holdout,R+P+F+SC,all,values_plus_missing,0.6480228761639073,0.7195264166526845,0.5765193356751303,0.6387914425101474,0.7049187707536155,6,6,28,2,available
human_source_holdout,R+P+F+BC,25,values_plus_missing,0.6265185065903058,0.6616887894161959,0.5913482237644156,0.618291216667316,0.670208603535251,6,6,28,2,available
human_source_holdout,R+P+F+BC,50,values_plus_missing,0.6382538637000166,0.6721567876457321,0.6043509397543011,0.6167163522351409,0.6704042232629291,6,6,28,2,available
human_source_holdout,R+P+F+BC,100,values_plus_missing,0.6325443944828568,0.6877399067054227,0.5773488822602909,0.6132405459026499,0.6748981299625916,6,6,28,2,available
human_source_holdout,R+P+F+BC,200,values_plus_missing,0.6421616267271878,0.6883153804743238,0.5960078729800516,0.6253756718542138,0.6830190834031752,6,6,28,2,available
human_source_holdout,R+P+F+BC,all,values_plus_missing,0.6549796492759282,0.6899922669989161,0.6199670315529405,0.6305731657017971,0.6855392624191285,6,6,28,2,available
human_source_holdout,R+P+H+SC,25,values_plus_missing,0.6468988469905413,0.7050962878153433,0.5887014061657393,0.6371688060363843,0.691268131550286,6,6,28,2,available
human_source_holdout,R+P+H+SC,50,values_plus_missing,0.6449662343644,0.7268009998189521,0.5631314689098481,0.6410734228639635,0.6894981211723061,6,6,28,2,available
human_source_holdout,R+P+H+SC,100,values_plus_missing,0.6483210599666204,0.745205870415106,0.5514362495181347,0.6423888598421077,0.7060666835431199,6,6,28,2,available
human_source_holdout,R+P+H+SC,200,values_plus_missing,0.6354807628363792,0.7349475184047868,0.5360140072679717,0.6401380040179715,0.7035906243398674,6,6,28,2,available
human_source_holdout,R+P+H+SC,all,values_plus_missing,0.638041467868728,0.73769258804486,0.5383903476925956,0.6389637264422376,0.700436640346779,6,6,28,2,available
human_source_holdout,R+P+H+BC,25,values_plus_missing,0.6301161135966405,0.6751753054860603,0.5850569217072209,0.6310536493397083,0.67388177015156,6,6,28,2,available
human_source_holdout,R+P+H+BC,50,values_plus_missing,0.6271557362688978,0.7027639893076104,0.5515474832301851,0.6273099413607646,0.6691543160250173,6,6,28,2,available
human_source_holdout,R+P+H+BC,100,values_plus_missing,0.6442909089696335,0.7238513040290422,0.5647305139102248,0.6377418165428389,0.6831895785169929,6,6,28,2,available
human_source_holdout,R+P+H+BC,200,values_plus_missing,0.6401115162413683,0.7137346185464045,0.5664884139363321,0.6338066363139537,0.682296782249132,6,6,28,2,available
human_source_holdout,R+P+H+BC,all,values_plus_missing,0.6372276526889226,0.711848825165314,0.5626064802125311,0.6320326544477358,0.6800738416865741,6,6,28,2,available
human_source_holdout,R+P+SC+BC,25,values_plus_missing,0.6063054326539168,0.7098285038885139,0.5027823614193196,0.6071594218483835,0.6510854749742137,6,6,28,2,available
human_source_holdout,R+P+SC+BC,50,values_plus_missing,0.612910710590977,0.7226160917971393,0.5032053293848148,0.6151791613108392,0.6567867251288445,6,6,28,2,available
human_source_holdout,R+P+SC+BC,100,values_plus_missing,0.6112206446428162,0.7316308404808926,0.49081044880473973,0.615395107417726,0.6681473719529764,6,6,28,2,available
human_source_holdout,R+P+SC+BC,200,values_plus_missing,0.6107299254576694,0.7270237176553674,0.4944361332599713,0.6162989988634026,0.6683079499945465,6,6,28,2,available
human_source_holdout,R+P+SC+BC,all,values_plus_missing,0.6127266497409388,0.7283483018552781,0.4971049976265995,0.6177767895148627,0.6692427365313264,6,6,28,2,available
human_source_holdout,R+F+H+SC,25,values_plus_missing,0.6590638601146722,0.7061878035561752,0.6119399166731693,0.6453209232727133,0.7145345998863883,6,6,28,2,available
human_source_holdout,R+F+H+SC,50,values_plus_missing,0.6500219479876754,0.716778804441874,0.5832650915334768,0.637986775664436,0.7014490052141508,6,6,28,2,available
human_source_holdout,R+F+H+SC,100,values_plus_missing,0.6548911253646647,0.7353188869774265,0.5744633637519029,0.6453011026472338,0.7132489237533274,6,6,28,2,available
human_source_holdout,R+F+H+SC,200,values_plus_missing,0.657580384274909,0.737203858320285,0.5779569102295329,0.6482954643053825,0.7124314349892596,6,6,28,2,available
human_source_holdout,R+F+H+SC,all,values_plus_missing,0.6563450180023737,0.7401840861535712,0.5725059498511761,0.6454829018098752,0.7138673275141986,6,6,28,2,available
human_source_holdout,R+F+H+BC,25,values_plus_missing,0.6442559934613642,0.6980720989200645,0.590439888002664,0.6403362826398368,0.6931663666671882,6,6,28,2,available
human_source_holdout,R+F+H+BC,50,values_plus_missing,0.6379553542180011,0.7082114655946025,0.5676992428413997,0.6297240781416064,0.6773046824265126,6,6,28,2,available
human_source_holdout,R+F+H+BC,100,values_plus_missing,0.6562612626423016,0.7272701314342057,0.5852523938503974,0.6377332368002371,0.6924189766302284,6,6,28,2,available
human_source_holdout,R+F+H+BC,200,values_plus_missing,0.6476333465741352,0.7231250609814638,0.5721416321668066,0.6345444678897928,0.694934907236856,6,6,28,2,available
human_source_holdout,R+F+H+BC,all,values_plus_missing,0.6527646705027911,0.723325553308738,0.5822037876968442,0.637614664825308,0.6962478485649849,6,6,28,2,available
human_source_holdout,R+F+SC+BC,25,values_plus_missing,0.6435586131055108,0.6803090029252191,0.6068082232858024,0.6257871453851543,0.6910078000074291,6,6,28,2,available
human_source_holdout,R+F+SC+BC,50,values_plus_missing,0.6265814769903345,0.6944536567494257,0.5587092972312433,0.6176403213022621,0.6859306267821681,6,6,28,2,available
human_source_holdout,R+F+SC+BC,100,values_plus_missing,0.6370222786439078,0.711859591924623,0.5621849653631926,0.6219244228297539,0.6904883828709126,6,6,28,2,available
human_source_holdout,R+F+SC+BC,200,values_plus_missing,0.6405831240708143,0.709314176335158,0.5718520718064705,0.6237640407691235,0.6938432826455079,6,6,28,2,available
human_source_holdout,R+F+SC+BC,all,values_plus_missing,0.6410712916163467,0.7180435536252842,0.5640990296074092,0.6248824190684171,0.696386228556782,6,6,28,2,available
human_source_holdout,R+H+SC+BC,25,values_plus_missing,0.6342291658406478,0.7249562115170783,0.5435021201642172,0.6318827037095524,0.6835100904426287,6,6,28,2,available
human_source_holdout,R+H+SC+BC,50,values_plus_missing,0.6237684315056112,0.7373804480178658,0.5101564149933565,0.6285175384423151,0.6746348382018128,6,6,28,2,available
human_source_holdout,R+H+SC+BC,100,values_plus_missing,0.6389599891134675,0.749410113345245,0.5285098648816898,0.6351015056034037,0.69294669387395,6,6,28,2,available
human_source_holdout,R+H+SC+BC,200,values_plus_missing,0.619025449748829,0.7370170683022401,0.5010338311954179,0.626385803817992,0.6880904571482293,6,6,28,2,available
human_source_holdout,R+H+SC+BC,all,values_plus_missing,0.6192891173311116,0.739203500699788,0.4993747339624352,0.627400798950615,0.6873050755128858,6,6,28,2,available
human_source_holdout,P+F+H+SC,25,values_plus_missing,0.6372381385110781,0.6746409423048604,0.599835334717296,0.6268982505200058,0.6851410201555127,6,6,28,2,available
human_source_holdout,P+F+H+SC,50,values_plus_missing,0.6328942878726985,0.6828002237906704,0.5829883519547266,0.6233177047312014,0.6743398877904083,6,6,28,2,available
human_source_holdout,P+F+H+SC,100,values_plus_missing,0.6335499336489385,0.6947694908920722,0.5723303764058049,0.6309930280981049,0.6859074497508183,6,6,28,2,available
human_source_holdout,P+F+H+SC,200,values_plus_missing,0.6335500543641008,0.7032385659148596,0.5638615428133421,0.6305906930232025,0.6835460297602164,6,6,28,2,available
human_source_holdout,P+F+H+SC,all,values_plus_missing,0.6310830138856831,0.7074440589391449,0.5547219688322215,0.6290323731101469,0.6830702307439058,6,6,28,2,available
human_source_holdout,P+F+H+BC,25,values_plus_missing,0.6272265173918274,0.6544742219691467,0.5999788128145082,0.6219573364254899,0.6555342962479836,6,6,28,2,available
human_source_holdout,P+F+H+BC,50,values_plus_missing,0.6136211291062841,0.6543860521113233,0.5728562061012448,0.6074654535753471,0.6430381925844056,6,6,28,2,available
human_source_holdout,P+F+H+BC,100,values_plus_missing,0.6140366547903318,0.6721250500196826,0.5559482595609809,0.6101206464695138,0.6547485520094751,6,6,28,2,available
human_source_holdout,P+F+H+BC,200,values_plus_missing,0.6216299488743947,0.6805134745793257,0.5627464231694635,0.6133660117468499,0.6579640158682043,6,6,28,2,available
human_source_holdout,P+F+H+BC,all,values_plus_missing,0.6174493722589861,0.6812262445503339,0.5536724999676383,0.6135542958013808,0.6590274269681942,6,6,28,2,available
human_source_holdout,P+F+SC+BC,25,values_plus_missing,0.626825278260475,0.6589882911020498,0.5946622654189003,0.6147314716011931,0.6681799284374673,6,6,28,2,available
human_source_holdout,P+F+SC+BC,50,values_plus_missing,0.6191645500016795,0.6629036064059051,0.5754254935974539,0.6075097752554991,0.6613375593347489,6,6,28,2,available
human_source_holdout,P+F+SC+BC,100,values_plus_missing,0.6294635321421641,0.674529628331119,0.5843974359532091,0.6128214212797901,0.6637522246332083,6,6,28,2,available
human_source_holdout,P+F+SC+BC,200,values_plus_missing,0.624072430898366,0.6789064630192954,0.5692383987774364,0.6138929743688685,0.6656210147701439,6,6,28,2,available
human_source_holdout,P+F+SC+BC,all,values_plus_missing,0.6195474268832268,0.6850118116623912,0.5540830421040623,0.6139323758278301,0.6661502543559333,6,6,28,2,available
human_source_holdout,P+H+SC+BC,25,values_plus_missing,0.5890158977850611,0.639790373615364,0.5382414219547581,0.5797736793220184,0.630269106015727,6,6,28,2,available
human_source_holdout,P+H+SC+BC,50,values_plus_missing,0.5964217453518309,0.6628847254144831,0.5299587652891788,0.5932246503745541,0.6257650447669453,6,6,28,2,available
human_source_holdout,P+H+SC+BC,100,values_plus_missing,0.5942119502452446,0.6739749721344728,0.5144489283560166,0.591059818207773,0.6388199941628886,6,6,28,2,available
human_source_holdout,P+H+SC+BC,200,values_plus_missing,0.5883402432934615,0.6797153934188077,0.49696509316811505,0.5802444879442211,0.6315135211828878,6,6,28,2,available
human_source_holdout,P+H+SC+BC,all,values_plus_missing,0.5867784193291371,0.6778065943878523,0.4957502442704218,0.5795508354304082,0.6265762459540773,6,6,28,2,available
human_source_holdout,F+H+SC+BC,25,values_plus_missing,0.628728416649479,0.6732973133085379,0.5841595199904202,0.6197442425097158,0.6831597011961584,6,6,28,2,available
human_source_holdout,F+H+SC+BC,50,values_plus_missing,0.6199122901395132,0.6786331952416554,0.5611913850373709,0.6110098125631783,0.6606352697278484,6,6,28,2,available
human_source_holdout,F+H+SC+BC,100,values_plus_missing,0.6223436589245132,0.6900811672724299,0.5546061505765963,0.6189334788920424,0.6703589341364191,6,6,28,2,available
human_source_holdout,F+H+SC+BC,200,values_plus_missing,0.6195853312768246,0.6995727107240469,0.5395979518296021,0.6156943059120329,0.6683221034658683,6,6,28,2,available
human_source_holdout,F+H+SC+BC,all,values_plus_missing,0.6194668759916903,0.7048560794084616,0.5340776725749189,0.6153380585240134,0.6672770040491072,6,6,28,2,available
human_source_holdout,S+D+R+P+F,25,values_plus_missing,0.6669337068766126,0.7220609443509479,0.6118064694022772,0.6498045117956132,0.7142106788010463,6,6,28,2,available
human_source_holdout,S+D+R+P+F,50,values_plus_missing,0.6650938706271905,0.7355863772495014,0.5946013640048796,0.6583322007751709,0.724060217882886,6,6,28,2,available
human_source_holdout,S+D+R+P+F,100,values_plus_missing,0.6784932476660938,0.7378976855867165,0.6190888097454708,0.6593296403521719,0.7344417764367089,6,6,28,2,available
human_source_holdout,S+D+R+P+F,200,values_plus_missing,0.6712590383987852,0.74517827817328,0.5973397986242904,0.6629617402648799,0.7436229464696812,6,6,28,2,available
human_source_holdout,S+D+R+P+F,all,values_plus_missing,0.6721839089679399,0.7463940444990075,0.5979737734368723,0.6630632036380838,0.7455584509030644,6,6,28,2,available
human_source_holdout,S+D+R+P+H,25,values_plus_missing,0.6379535370642446,0.7088700050868506,0.5670370690416386,0.6276423743655134,0.6891826867262326,6,6,28,2,available
human_source_holdout,S+D+R+P+H,50,values_plus_missing,0.6479637071588583,0.7157102449570729,0.5802171693606437,0.6361769192236221,0.7005083922138976,6,6,28,2,available
human_source_holdout,S+D+R+P+H,100,values_plus_missing,0.6679671237046086,0.7280636771674155,0.6078705702418018,0.6457039781507105,0.7218148947417158,6,6,28,2,available
human_source_holdout,S+D+R+P+H,200,values_plus_missing,0.6689459742289697,0.7297629581320518,0.6081289903258877,0.652224350066509,0.7301758003202092,6,6,28,2,available
human_source_holdout,S+D+R+P+H,all,values_plus_missing,0.6629976995812893,0.7275175532579535,0.598477845904625,0.647051138580752,0.7306665705374561,6,6,28,2,available
human_source_holdout,S+D+R+P+SC,25,values_plus_missing,0.6231291445488344,0.7140025565174098,0.5322557325802589,0.6176999128871538,0.6805305280850915,6,6,28,2,available
human_source_holdout,S+D+R+P+SC,50,values_plus_missing,0.6432809888820236,0.7215041284011839,0.565057849362863,0.6401775861120657,0.7009485732599503,6,6,28,2,available
human_source_holdout,S+D+R+P+SC,100,values_plus_missing,0.6591002791064312,0.7266830276171142,0.5915175305957483,0.6481937701161247,0.7207601340778985,6,6,28,2,available
human_source_holdout,S+D+R+P+SC,200,values_plus_missing,0.6646390259041962,0.7219927566825238,0.6072852951258686,0.6554737406874339,0.7256827475299296,6,6,28,2,available
human_source_holdout,S+D+R+P+SC,all,values_plus_missing,0.6613418430677179,0.7245898732745788,0.5980938128608569,0.6535083983499017,0.7260831933194754,6,6,28,2,available
human_source_holdout,S+D+R+P+BC,25,values_plus_missing,0.6250452572182403,0.7015762608792726,0.5485142535572081,0.6183994298153145,0.6839997852200285,6,6,28,2,available
human_source_holdout,S+D+R+P+BC,50,values_plus_missing,0.6474900093276656,0.7036464223108984,0.5913335963444329,0.638656866955885,0.7039994083017725,6,6,28,2,available
human_source_holdout,S+D+R+P+BC,100,values_plus_missing,0.6507999373710595,0.7125464222367484,0.5890534525053707,0.641185447819198,0.7200415563921095,6,6,28,2,available
human_source_holdout,S+D+R+P+BC,200,values_plus_missing,0.6540003311202858,0.7158941522460234,0.5921065099945483,0.6478667565958924,0.7275289360346884,6,6,28,2,available
human_source_holdout,S+D+R+P+BC,all,values_plus_missing,0.6518704115355684,0.7163996798636046,0.5873411432075322,0.6441321561660536,0.7269935799719703,6,6,28,2,available
human_source_holdout,S+D+R+F+H,25,values_plus_missing,0.6650367940826784,0.7404360930068887,0.589637495158468,0.6519281876508395,0.7249644544023365,6,6,28,2,available
human_source_holdout,S+D+R+F+H,50,values_plus_missing,0.6622074848971774,0.7461673181324934,0.5782476516618614,0.6560782056650134,0.7239519723342436,6,6,28,2,available
human_source_holdout,S+D+R+F+H,100,values_plus_missing,0.6835704476298702,0.7530514346237527,0.6140894606359877,0.6604869285484406,0.7373143855806145,6,6,28,2,available
human_source_holdout,S+D+R+F+H,200,values_plus_missing,0.6786888174504346,0.753684046187459,0.6036935887134102,0.6629259004020145,0.7458809401474051,6,6,28,2,available
human_source_holdout,S+D+R+F+H,all,values_plus_missing,0.6786909452605389,0.7558819512089204,0.6014999393121574,0.6658848428629192,0.7487546278586246,6,6,28,2,available
human_source_holdout,S+D+R+F+SC,25,values_plus_missing,0.6668904041229099,0.7385796452407473,0.5952011630050728,0.6531610332455662,0.7169863920831192,6,6,28,2,available
human_source_holdout,S+D+R+F+SC,50,values_plus_missing,0.6697211496176768,0.7474685716809514,0.5919737275544023,0.6633038636241367,0.7213324249433671,6,6,28,2,available
human_source_holdout,S+D+R+F+SC,100,values_plus_missing,0.6816226374323407,0.7492788178412645,0.6139664570234171,0.6663231907078866,0.7321248194718102,6,6,28,2,available
human_source_holdout,S+D+R+F+SC,200,values_plus_missing,0.6819879720663139,0.7524745283770575,0.6115014157555699,0.6695171636281345,0.7386131919712654,6,6,28,2,available
human_source_holdout,S+D+R+F+SC,all,values_plus_missing,0.6809715057747825,0.7554749763264854,0.6064680352230796,0.6684320604846029,0.7413831776416615,6,6,28,2,available
human_source_holdout,S+D+R+F+BC,25,values_plus_missing,0.6718053351817446,0.7306472560691984,0.6129634142942907,0.656551463046601,0.7238992325336513,6,6,28,2,available
human_source_holdout,S+D+R+F+BC,50,values_plus_missing,0.6667087884662711,0.740122846102928,0.5932947308296143,0.6604813431384023,0.7253716877372651,6,6,28,2,available
human_source_holdout,S+D+R+F+BC,100,values_plus_missing,0.6801950946791653,0.7424985408394328,0.6178916485188978,0.6585273061161897,0.7325792646080073,6,6,28,2,available
human_source_holdout,S+D+R+F+BC,200,values_plus_missing,0.6783828551187323,0.7448820546527455,0.611883655584719,0.6613273567225294,0.7415684845925808,6,6,28,2,available
human_source_holdout,S+D+R+F+BC,all,values_plus_missing,0.6822725145481353,0.7473315134317507,0.6172135156645199,0.6608614650143481,0.743157161092423,6,6,28,2,available
human_source_holdout,S+D+R+H+SC,25,values_plus_missing,0.630624799824628,0.7332866654802022,0.5279629341690539,0.6269461313233572,0.6918800019184174,6,6,28,2,available
human_source_holdout,S+D+R+H+SC,50,values_plus_missing,0.6429590984384015,0.7350951571463783,0.5508230397304247,0.6354469089763716,0.6934876660732213,6,6,28,2,available
human_source_holdout,S+D+R+H+SC,100,values_plus_missing,0.6587941738217705,0.7400425986770068,0.5775457489665342,0.6455937447684833,0.7168813970317832,6,6,28,2,available
human_source_holdout,S+D+R+H+SC,200,values_plus_missing,0.6556607548767186,0.7378515614323162,0.573469948321121,0.6484177670125907,0.7223795417430727,6,6,28,2,available
human_source_holdout,S+D+R+H+SC,all,values_plus_missing,0.650663548777466,0.737017708836473,0.5643093887184591,0.6430221862323002,0.7236316988756277,6,6,28,2,available
human_source_holdout,S+D+R+H+BC,25,values_plus_missing,0.6271933413330061,0.7184314561818962,0.535955226484116,0.6264330799435387,0.6958795580321661,6,6,28,2,available
human_source_holdout,S+D+R+H+BC,50,values_plus_missing,0.6429614328578384,0.7202239350716408,0.5656989306440358,0.6296246262534863,0.6994060517858207,6,6,28,2,available
human_source_holdout,S+D+R+H+BC,100,values_plus_missing,0.6661098410102979,0.7323513938254193,0.5998682881951766,0.6475571743822638,0.7178024237573879,6,6,28,2,available
human_source_holdout,S+D+R+H+BC,200,values_plus_missing,0.6507676563607278,0.7292701238773368,0.5722651888441187,0.6437603787324863,0.7254464627596596,6,6,28,2,available
human_source_holdout,S+D+R+H+BC,all,values_plus_missing,0.6489077423834961,0.7283298915863533,0.569485593180639,0.6393412733061522,0.7263968733402681,6,6,28,2,available
human_source_holdout,S+D+R+SC+BC,25,values_plus_missing,0.6261609515076325,0.7287418488495155,0.5235800541657495,0.6225808878197072,0.685233177411072,6,6,28,2,available
human_source_holdout,S+D+R+SC+BC,50,values_plus_missing,0.6528186265268958,0.7265633633975774,0.5790738896562141,0.6411867116591118,0.6974319935350103,6,6,28,2,available
human_source_holdout,S+D+R+SC+BC,100,values_plus_missing,0.6619010229466105,0.7271170873835461,0.5966849585096748,0.6484151820837528,0.7152248782042028,6,6,28,2,available
human_source_holdout,S+D+R+SC+BC,200,values_plus_missing,0.6582782585683823,0.7231576318907184,0.5933988852460462,0.6494502857131556,0.7206199326464077,6,6,28,2,available
human_source_holdout,S+D+R+SC+BC,all,values_plus_missing,0.6544928169562446,0.7259319521928292,0.58305368171966,0.6471661068273361,0.7209514671107097,6,6,28,2,available
human_source_holdout,S+D+P+F+H,25,values_plus_missing,0.6330970686059073,0.7165601036098753,0.5496340336019394,0.6242579472876792,0.6940157106328974,6,6,28,2,available
human_source_holdout,S+D+P+F+H,50,values_plus_missing,0.6377567755905019,0.7217957406234031,0.5537178105576007,0.6252399918748701,0.6959862423007206,6,6,28,2,available
human_source_holdout,S+D+P+F+H,100,values_plus_missing,0.6442355022014207,0.7306604826045805,0.557810521798261,0.6307832413095346,0.7089161990432362,6,6,28,2,available
human_source_holdout,S+D+P+F+H,200,values_plus_missing,0.6432951583226691,0.7401504286655106,0.5464398879798277,0.6338577562359796,0.7157405071264444,6,6,28,2,available
human_source_holdout,S+D+P+F+H,all,values_plus_missing,0.647785050415618,0.7427623011350774,0.5528077996961585,0.634060135735752,0.7185191811110547,6,6,28,2,available
human_source_holdout,S+D+P+F+SC,25,values_plus_missing,0.6447293855886848,0.7178892288054842,0.5715695423718853,0.630039792696044,0.6923749846249958,6,6,28,2,available
human_source_holdout,S+D+P+F+SC,50,values_plus_missing,0.6565505959485042,0.7247978048065896,0.5883033870904189,0.6404790669998949,0.6978674531968696,6,6,28,2,available
human_source_holdout,S+D+P+F+SC,100,values_plus_missing,0.6558727634296417,0.7267165243048334,0.58502900255445,0.64235259891093,0.7061372625990758,6,6,28,2,available
human_source_holdout,S+D+P+F+SC,200,values_plus_missing,0.6603345004928597,0.7329915293008176,0.5876774716849017,0.6460865743654635,0.7116412933694675,6,6,28,2,available
human_source_holdout,S+D+P+F+SC,all,values_plus_missing,0.6630435314472282,0.7368176905754472,0.5892693723190091,0.6484505083763876,0.7137393521657466,6,6,28,2,available
human_source_holdout,S+D+P+F+BC,25,values_plus_missing,0.6398394083597954,0.7104132816028711,0.5692655351167196,0.6302678973034651,0.6960256844604197,6,6,28,2,available
human_source_holdout,S+D+P+F+BC,50,values_plus_missing,0.6460224279613868,0.7147372191037186,0.577307636819055,0.6341629509434111,0.7011324812233232,6,6,28,2,available
human_source_holdout,S+D+P+F+BC,100,values_plus_missing,0.6435133728567662,0.719378624736161,0.5676481209773713,0.630652367840106,0.7065408786685319,6,6,28,2,available
human_source_holdout,S+D+P+F+BC,200,values_plus_missing,0.6536635584187166,0.7311078585038512,0.576219258333582,0.6371710075589524,0.714220206150458,6,6,28,2,available
human_source_holdout,S+D+P+F+BC,all,values_plus_missing,0.654550956889928,0.7352367959694668,0.5738651178103892,0.6371064696186244,0.7153852970602648,6,6,28,2,available
human_source_holdout,S+D+P+H+SC,25,values_plus_missing,0.6004139613890956,0.6962108269958532,0.5046170957823382,0.5919344191456222,0.6527139094862408,6,6,28,2,available
human_source_holdout,S+D+P+H+SC,50,values_plus_missing,0.6231911862098614,0.6989994807655259,0.5473828916541968,0.609145685850375,0.6582786176939789,6,6,28,2,available
human_source_holdout,S+D+P+H+SC,100,values_plus_missing,0.6251638475260514,0.7027351025811571,0.5475925924709455,0.6132693734897571,0.6767353001825606,6,6,28,2,available
human_source_holdout,S+D+P+H+SC,200,values_plus_missing,0.621033425594226,0.7042234524186659,0.5378433987697863,0.607543099594405,0.67815216769765,6,6,28,2,available
human_source_holdout,S+D+P+H+SC,all,values_plus_missing,0.618892590361252,0.7066920657255055,0.5310931149969985,0.607702297917371,0.6780798210689197,6,6,28,2,available
human_source_holdout,S+D+P+H+BC,25,values_plus_missing,0.6034816160410056,0.6827328778008689,0.5242303542811424,0.5948604095097701,0.6532772215915641,6,6,28,2,available
human_source_holdout,S+D+P+H+BC,50,values_plus_missing,0.6088585381433604,0.6839477761281482,0.5337693001585728,0.5964689203412835,0.6625046511337825,6,6,28,2,available
human_source_holdout,S+D+P+H+BC,100,values_plus_missing,0.6137446104016921,0.6915389527322052,0.5359502680711791,0.6026192253443731,0.677593417137726,6,6,28,2,available
human_source_holdout,S+D+P+H+BC,200,values_plus_missing,0.6143518531794789,0.7013819036968311,0.5273218026621269,0.6045288408686876,0.6821241544692986,6,6,28,2,available
human_source_holdout,S+D+P+H+BC,all,values_plus_missing,0.6150669127938743,0.7003364060817523,0.5297974195059961,0.6030472040912297,0.6820566672238325,6,6,28,2,available
human_source_holdout,S+D+P+SC+BC,25,values_plus_missing,0.6029594525300167,0.6871945121456983,0.518724392914335,0.5944527371997029,0.6477460628094508,6,6,28,2,available
human_source_holdout,S+D+P+SC+BC,50,values_plus_missing,0.6219064546859739,0.6872762188455361,0.5565366905264119,0.6114057169314474,0.6639893702470625,6,6,28,2,available
human_source_holdout,S+D+P+SC+BC,100,values_plus_missing,0.6178184452524903,0.6878987156183461,0.5477381748866342,0.608260351344811,0.676336222229207,6,6,28,2,available
human_source_holdout,S+D+P+SC+BC,200,values_plus_missing,0.62087522009303,0.691778265576595,0.5499721746094651,0.611057024167422,0.6785468370218828,6,6,28,2,available
human_source_holdout,S+D+P+SC+BC,all,values_plus_missing,0.6149127692121189,0.6929206495005958,0.5369048889236422,0.6062840228616464,0.6772195189564603,6,6,28,2,available
human_source_holdout,S+D+F+H+SC,25,values_plus_missing,0.6493960189516124,0.7350371013099104,0.5637549365933143,0.6351595233928593,0.6960451707356087,6,6,28,2,available
human_source_holdout,S+D+F+H+SC,50,values_plus_missing,0.6498415919290833,0.731845503735876,0.5678376801222905,0.633233244563357,0.6892881986793423,6,6,28,2,available
human_source_holdout,S+D+F+H+SC,100,values_plus_missing,0.6522500384812941,0.7372663013264247,0.5672337756361637,0.6361782724686894,0.7025166037416591,6,6,28,2,available
human_source_holdout,S+D+F+H+SC,200,values_plus_missing,0.6575873599433827,0.7456057730243538,0.5695689468624117,0.64229230990615,0.7080826685247409,6,6,28,2,available
human_source_holdout,S+D+F+H+SC,all,values_plus_missing,0.6562745121770674,0.7492031854562379,0.563345838897897,0.640520292553731,0.7098448431977484,6,6,28,2,available
human_source_holdout,S+D+F+H+BC,25,values_plus_missing,0.635832829301544,0.7226190306059306,0.5490466279971574,0.6286777946256419,0.700381811885052,6,6,28,2,available
human_source_holdout,S+D+F+H+BC,50,values_plus_missing,0.6418077165648413,0.7264474568974467,0.5571679762322358,0.6303342909678034,0.6945060243601251,6,6,28,2,available
human_source_holdout,S+D+F+H+BC,100,values_plus_missing,0.6458937635819769,0.7328444118162428,0.558943115347711,0.6323035179108475,0.7029766768501632,6,6,28,2,available
human_source_holdout,S+D+F+H+BC,200,values_plus_missing,0.6440123303939099,0.7401952083034868,0.5478294524843331,0.6301355397571059,0.7114284483991459,6,6,28,2,available
human_source_holdout,S+D+F+H+BC,all,values_plus_missing,0.6443001930877188,0.743728339067313,0.5448720471081246,0.6280853444742838,0.7126718548632364,6,6,28,2,available
human_source_holdout,S+D+F+SC+BC,25,values_plus_missing,0.6513145974618209,0.727222003337487,0.5754071915861546,0.6336519695673574,0.696758253342643,6,6,28,2,available
human_source_holdout,S+D+F+SC+BC,50,values_plus_missing,0.6587872448517588,0.7289494586160997,0.5886250310874178,0.641515346684439,0.6957681046422305,6,6,28,2,available
human_source_holdout,S+D+F+SC+BC,100,values_plus_missing,0.6512533157795346,0.7307643489498635,0.5717422826092057,0.6373033069643365,0.7003045407561085,6,6,28,2,available
